index,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors,Hourly,Employer provided,Lower Salary,Upper Salary,Avg Salary(K),company_txt,Job Location,Age,Python,spark,aws,excel,sql,sas,keras,pytorch,scikit,tensor,hadoop,tableau,bi,flink,mongo,google_an,job_title_sim,seniority_by_title,Degree
777,Director- Precision Medicine Clinical Biomarker Scientist,$136K-$208K (Glassdoor est.),ROLE SUMMARY The Precision Medicine Clinical Biomarker Scientist works collaboratively across resea...,4.0,Pfizer 4.0,Cambridge- MA,New York- NY,10000+,1849,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),-1,0,0,136,208,172.0,Pfizer,MA,172,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,director,na,P
778,Senior Scientist- Cell Pharmacology/Assay Development,Employer Provided Salary:$110K-$130K,Senior Scientist- Cell Pharmacology/Assay Development Location: Cambridge MA Kronos Bio seeks a high...,-1.0,Kronos Bio,Cambridge- MA,San Mateo- CA,unknown,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1,0,1,110,130,120.0,Kronos Bi,MA,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,P
779,Data Analyst Senior,$48K-$85K (Glassdoor est.),Data Analyst Senior Location Philadelphia- PA Telecommuter? No ID** 18676 Your career starts...,3.0,AmeriHealth Caritas 3.0,Philadelphia- PA,Philadelphia- PA,5001 - 10000,1983,Company - Private,Insurance Carriers,Insurance,$5 to $10 billion (USD),UnitedHealth Group- Molina Healthcare- Centene,0,0,48,85,66.5,AmeriHealth Caritas,PA,38,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,analyst,sr,M
780,Senior Formulations Scientist II,$71K-$129K (Glassdoor est.),Position Description This Senior Formulations Scientist II position will be responsible for early a...,3.0,Exelixis 3.0,Alameda- CA,Alameda- CA,501 - 1000,1994,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,Genentech- Novartis- AstraZeneca,0,0,71,129,100.0,Exelixis,CA,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,P
781,Lead Data Engineer (Python),$66K-$123K (Glassdoor est.),Lead Data Engineer (Python) Strategic Employment San Francisco- CA Are you interested in using you...,4.7,Strategic Employment Partners 4.7,San Francisco- CA,Los Angeles- CA,51 - 200,2006,Company - Private,Staffing & Outsourcing,Business Services,$1 to $5 million (USD),-1,0,0,66,123,94.5,Strategic Employment Partners,CA,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,data engineer,sr,na
782,Data Science Manager,$171K-$272K (Glassdoor est.),About us: Grand Rounds is a new kind of healthcare company. Founded in 2011- the company is on a mis...,4.2,Grand Rounds 4.2,San Francisco- CA,San Francisco- CA,501 - 1000,2011,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1,0,0,171,272,221.5,Grand Rounds,CA,10,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na
783,Senior Data Scientist 4 Artificial Intelligence,$92K-$146K (Glassdoor est.),*Organization and Job ID** Job ID: 310468 Directorate: National Security Directorate Division: Com...,3.8,PNNL 3.8,Seattle- WA,Richland- WA,1001 - 5000,1965,Government,Energy,Oil- Gas- Energy & Utilities,$500 million to $1 billion (USD),Oak Ridge National Laboratory- National Renewable Energy Lab- Los Alamos National Laboratory,0,0,92,146,119.0,PNNL,WA,56,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,data scientist,sr,M
784,Data Engineer,$65K-$126K (Glassdoor est.),Who we are. For 20 years- our mission has been to increase the presence and accessibility of natura...,3.5,SPINS- LLC 3.5,Chicago- IL,Chicago- IL,201 - 500,1995,Company - Private,Consulting,Business Services,$50 to $100 million (USD),-1,0,0,65,126,95.5,SPINS- LLC,IL,26,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,na,M
785,Director II- Data Science - GRS Predictive Analytics,$150K-$239K (Glassdoor est.),Advance your career at Liberty Mutual Insurance - A Fortune 100 Company! Job Summary: The GRS Pred...,3.3,Liberty Mutual Insurance 3.3,Chicago- IL,Boston- MA,10000+,1912,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),Travelers- Allstate- State Farm,0,0,150,239,194.5,Liberty Mutual Insurance,IL,109,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,data scientist,na,P
786,Medical Lab Scientist - MLT,$21-$29 Per Hour(Glassdoor est.),Position Type: Regular Scheduled Hours per 2 week Pay Period: 80 Primary Location: NE > OMAHA > IMMA...,3.2,Catholic Health Initiatives 3.2,Omaha- NE,Englewood- CO,10000+,1996,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$10+ billion (USD),Dignity Health- Trinity Health,1,0,43,60,51.5,Catholic Health Initiatives,NE,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
787,Senior Operations Data Analyst- Call Center Operations,$10-$17 Per Hour(Glassdoor est.),Summary Independent contributor role that uses expert skills in process- strategy- data mining con...,2.7,FLEETCOR 2.7,Nashville- TN,Peachtree Corners- GA,5001 - 10000,2000,Company - Public,Financial Transaction Processing,Finance,$2 to $5 billion (USD),-1,1,0,20,35,27.5,FLEETCOR,TN,21,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,analyst,sr,na
788,Senior Quantitative Analyst,$118K-$228K (Glassdoor est.),Are you ready to explore a world of possibilities? Join our DTCC family- and you’ll grow your exper...,3.3,DTCC 3.3,Jersey City- NJ,New York- NY,1001 - 5000,1973,Company - Private,Brokerage Services,Finance,$1 to $2 billion (USD),-1,0,0,118,228,173.0,DTCC,NJ,48,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,sr,na
789,Geospatial Software Developer and Data Scientist,$82K-$129K(Employer est.),Job Posting Title: Geospatial Software Developer and Data Scientist ---- Hiring Department: Appl...,3.7,Applied Research Laboratories 3.7,Austin- TX,Austin- TX,501 - 1000,-1,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,-1,0,0,82,129,105.5,Applied Research Laboratories,TX,-1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,data scientist,na,na
790,RESEARCH COMPUTER SCIENTIST - RESEARCH ENGINEER - SR. COMPUTER SCIENTIST - SOFTWARE DEVELOPMENT,$52K-$91K (Glassdoor est.),Serve as a software developer and researcher on a team developing software solutions for programs ma...,3.9,Southwest Research Institute 3.9,San Antonio- TX,San Antonio- TX,1001 - 5000,1947,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion (USD),Los Alamos National Laboratory- Battelle- SRI International,0,0,52,91,71.5,Southwest Research Institute,TX,74,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,na
791,Senior Scientist - Toxicologist - Product Integrity (Stewardship),$47K-$101K (Glassdoor est.),British American Tobacco Reynolds American Incorporated is positively transforming the tobacco indus...,3.1,Reynolds American 3.1,Winston-Salem- NC,Winston-Salem- NC,5001 - 10000,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),-1,0,0,47,101,74.0,Reynolds American,NC,146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,M
794,Systems Engineer II - Data Analyst,$49K-$76K (Glassdoor est.),­­Missile Systems provides many different high-technology weapon systems solutions to our defense cu...,3.7,Raytheon 3.7,Huntsville- AL,Waltham- MA,10000+,1922,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),-1,0,0,49,76,62.5,Raytheon,AL,99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
795,Senior Research Analytical Scientist-Non-Targeted Analysis,$43K-$88K (Glassdoor est.),RTI International is seeking a Senior Research Analytical Scientist with experience conducting non-t...,4.3,RTI International 4.3,Durham- NC,Research Triangle Park- NC,1001 - 5000,1958,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion (USD),Westat- Abt Associates- Chemonics International,0,0,43,88,65.5,RTI International,NC,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,P
797,Data Scientist,$61K-$109K (Glassdoor est.),Description The core data science team at Dick's Sporting Goods is seeking a data scientist to supp...,3.8,DICK'S Sporting Goods - Corporate 3.8,Coraopolis- PA,Coraopolis- PA,10000+,1948,Company - Public,Sporting Goods Stores,Retail,$5 to $10 billion (USD),REI- Academy Sports + Outdoors- Cabela's,0,0,61,109,85.0,DICK'S Sporting Goods - Corporate,PA,73,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,data scientist,na,M
799,Principal Data Scientist,$113K-$182K (Glassdoor est.),At AstraZeneca we are constantly pushing the boundaries of science to deliver life-changing medicine...,3.9,AstraZeneca 3.9,Gaithersburg- MD,Cambridge- United Kingdom,10000+,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),Roche- GlaxoSmithKline- Novartis,0,0,113,182,147.5,AstraZeneca,MD,108,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,P
802,Director Data Science,$124K-$199K (Glassdoor est.),We’re looking for a director to drive our data science and analytics group forward! You’ll be joinin...,3.6,TRANZACT 3.6,Fort Lee- NJ,Fort Lee- NJ,1001 - 5000,1989,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,-1,0,0,124,199,161.5,TRANZACT,NJ,32,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,data scientist,na,na
803,Data Engineer,$58K-$104K (Glassdoor est.),Job Summary Be at your best with an organization that equips you to do so. Whose people unite in mak...,3.7,Carilion Clinic 3.7,Roanoke- VA,Roanoke- VA,10000+,1899,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$1 to $2 billion (USD),-1,0,0,58,104,81.0,Carilion Clinic,VA,122,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data engineer,na,M
804,Sr Data Analyst - IT,$52K-$93K (Glassdoor est.),Position Summary The Senior Data Analyst drives pharma client analytics solutions for United BioSour...,2.1,United BioSource 2.1,Blue Bell- PA,Blue Bell- PA,1001 - 5000,2003,Other Organization,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),Covance- ICON,0,0,52,93,72.5,United BioSource,PA,18,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,analyst,sr,na
806,Senior Data Engineer,$97K-$181K (Glassdoor est.),About Us Figure Eight is the essential Human-in-the-Loop Machine Learning platform for data science...,3.9,Figure Eight 3.9,San Francisco- CA,San Francisco- CA,51 - 200,2008,Company - Public,Computer Hardware & Software,Information Technology,$10 to $25 million (USD),-1,0,0,97,181,139.0,Figure Eight,CA,13,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,data engineer,sr,na
807,Senior Data Engineer,$100K-$173K (Glassdoor est.),Position Title: Senior Data Engineer Position Description / Responsibilities: Tapjoy is seeking a ...,3.9,Tapjoy 3.9,San Francisco- CA,San Francisco- CA,201 - 500,2007,Company - Private,Internet,Information Technology,$10 to $25 million (USD),FLURRY- Chartboost,0,0,100,173,136.5,Tapjoy,CA,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,sr,na
808,Sr. Data Analyst,$58K-$108K (Glassdoor est.),Senior Data Analyst - Engineering Location: Soho- Manhattan- NYC About the Company DoubleVerify i...,3.2,DoubleVerify 3.2,New York- NY,New York- NY,201 - 500,2008,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1,0,0,58,108,83.0,DoubleVerify,NY,13,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,sr,na
809,Research Scientist or Senior Research Scientist - Computer Vision,$81K-$161K (Glassdoor est.),25 years of innovation The Computer Vision Group at MERL conducts fundamental- academically oriente...,4.6,Mitsubishi Electric Research Labs 4.6,Cambridge- MA,Cambridge- MA,51 - 200,1991,Subsidiary or Business Segment,Research & Development,Business Services,$5 to $10 million (USD),Google- Amazon- NVIDIA,0,0,81,161,121.0,Mitsubishi Electric Research Labs,MA,30,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,other scientist,sr,P
810,Associate Machine Learning Engineer / Data Scientist May 2020 Undergrad,$53K-$96K (Glassdoor est.),(We are unable to sponsor for this role or in the future) Fareportal is currently seeking a Associa...,3.8,Fareportal 3.8,New York- NY,New York- NY,1001 - 5000,2002,Company - Private,Travel Agencies,Travel & Tourism,$2 to $5 billion (USD),Expedia Group- Orbitz Worldwide- Priceline.com,0,0,53,96,74.5,Fareportal,NY,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na
811,Data Analyst Chemist - Quality System Contractor,$61K-$110K (Glassdoor est.),The Opportunity: This is a Contract role through December 2020. The data analyst chemist is respon...,2.2,Rodan and Fields- LLC 2.2,San Francisco- CA,San Francisco- CA,501 - 1000,2002,Company - Private,Beauty & Personal Accessories Stores,Retail,Unknown / Non-Applicable,-1,0,0,61,110,85.5,Rodan and Fields- LLC,CA,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
812,Senior Scientist - Biostatistician,$65K-$96K (Glassdoor est.),British American Tobacco Reynolds American Incorporated is positively transforming the tobacco indus...,3.1,Reynolds American 3.1,Winston-Salem- NC,Winston-Salem- NC,5001 - 10000,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),-1,0,0,65,96,80.5,Reynolds American,NC,146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,M
815,Research Scientist / Principal Research Scientist - Multiphysical Systems,$115K-$220K (Glassdoor est.),Mitsubishi Electric Research Laboratories (MERL- http://www.merl.com) located in Cambridge- Massachu...,4.6,Mitsubishi Electric Research Labs 4.6,Cambridge- MA,Cambridge- MA,51 - 200,1991,Subsidiary or Business Segment,Research & Development,Business Services,$5 to $10 million (USD),Google- Amazon- NVIDIA,0,0,115,220,167.5,Mitsubishi Electric Research Labs,MA,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,P
816,Research Scientist- Machine Learning Department,$71K-$144K (Glassdoor est.),Are you passionate about helping governments and nonprofits be more effective? We currently have Sen...,2.6,Software Engineering Institute 2.6,Pittsburgh- PA,Pittsburgh- PA,501 - 1000,1984,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,-1,0,0,71,144,107.5,Software Engineering Institute,PA,37,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,machine learning engineer,na,P
817,Foundational Community Supports Data Analyst,$32K-$57K (Glassdoor est.),Job Title: Foundational Community Supports Data Analyst Days Off: Saturday- Sunday Pay Range: $42-...,3.4,DESC 3.4,Seattle- WA,Seattle- WA,501 - 1000,1979,Nonprofit Organization,Social Assistance,Non-Profit,$25 to $50 million (USD),-1,0,0,32,57,44.5,DESC,WA,42,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
818,Senior Health Data Analyst- Star Ratings,$79K-$136K (Glassdoor est.),The Star Ratings Senior Health Data Analyst is responsible for the creation- development- and commun...,3.3,Johns Hopkins Health Care 3.3,Glen Burnie- MD,Baltimore- MD,1001 - 5000,1889,Company - Private,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),MedStar Health- University of Maryland Medical Center- LifeBridge Health,0,0,79,136,107.5,Johns Hopkins Health Care,MD,132,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,analyst,sr,M
819,Principal Research Scientist/Team Lead- Medicinal Chemistry - Oncology,Employer Provided Salary:$120K-$145K,Principal Research Scientist/Team Lead- Medicinal Chemistry Location: Cambridge- MA Kronos Bio seeks...,-1.0,Kronos Bio,Cambridge- MA,San Mateo- CA,unknown,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1,0,1,120,145,132.5,Kronos Bi,MA,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,P
820,Sr. Data Analyst,$50K-$89K (Glassdoor est.),Position Overview: The Sr. Data Analyst plays a key role on the Data Informatics/Data Warehouse tea...,3.7,Community Behavioral Health 3.7,Philadelphia- PA,Phila- PA,201 - 500,1994,Company - Private,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),-1,0,0,50,89,69.5,Community Behavioral Health,PA,27,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,analyst,sr,na
821,Senior Engineer- Data Management Engineering,$68K-$129K (Glassdoor est.),Western Digital® The next big thing in data is you! The person in this position will perform a va...,3.5,Western Digital 3.5,Milpitas- CA,San Jose- CA,10000+,1970,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),Seagate Technology- Toshiba,0,0,68,129,98.5,Western Digital,CA,51,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,na,sr,na
822,Quality Control Scientist III- Analytical Development,$48K-$113K (Glassdoor est.),The primary role of this position is to apply analytical development and testing experience in suppo...,2.7,Advanced BioScience Laboratories 2.7,Rockville- MD,Rockville- MD,201 - 500,1961,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),-1,0,0,48,113,80.5,Advanced BioScience Laboratories,MD,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
823,Clinical Scientist- Clinical Development,$27-$47 Per Hour(Glassdoor est.),Job Summary: This position reports to the Director- Clinical Sciences and will work in a collaborat...,3.8,FORMA THERAPEUTICS 3.8,Watertown- MA,Watertown- MA,51 - 200,2008,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10 to $25 million (USD),-1,1,0,56,97,76.5,FORMA THERAPEUTICS,MA,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
824,Software Engineer Staff Scientist: Human Language Technologies,$74K-$124K (Glassdoor est.),Are you an experienced- passionate pioneer in technology who is versatile- displays leadership quali...,3.7,Raytheon 3.7,Cambridge- MD,Waltham- MA,10000+,1922,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),-1,0,0,74,124,99.0,Raytheon,MD,99,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
825,Manager- Safety Scientist- Medical Safety & Risk Management,$68K-$125K (Glassdoor est.),Manager- Safety Scientist- Medical Safety & Risk Management Location Agios Pharmaceuticals HQ Job...,3.8,Agios Pharmaceuticals 3.8,Cambridge- MA,Cambridge- MA,501 - 1000,2008,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$50 to $100 million (USD),-1,0,0,68,125,96.5,Agios Pharmaceuticals,MA,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Data scientist project manager,na,na
826,Assistant Director/Director- Office of Data Science,$39K-$67K (Glassdoor est.),Advance your career at Liberty Mutual - A Fortune 100 Company! As a technical member of the Office ...,3.3,Liberty Mutual Insurance 3.3,Boston- MA,Boston- MA,10000+,1912,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),Travelers- Allstate- State Farm,0,0,39,67,53.0,Liberty Mutual Insurance,MA,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,M
827,Sr. Data Engineer | Big Data SaaS Pipeline,$71K-$135K (Glassdoor est.),Sr. Data Engineer We are growing!! Bridg is seeking a Senior Data Engineer who will be architectin...,2.7,Bridg 2.7,Los Angeles- CA,Los Angeles- CA,1 - 50,2011,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1,0,0,71,135,103.0,Bridg,CA,10,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,data engineer,sr,na
828,Senior Risk Data Scientist,$107K-$172K (Glassdoor est.),About Bill.com Bill.com is a leading provider of cloud-based software that simplifies- digitizes- a...,3.8,Bill.com 3.8,Palo Alto- CA,Palo Alto- CA,501 - 1000,2006,Company - Public,Financial Transaction Processing,Finance,$50 to $100 million (USD),-1,0,0,107,172,139.5,Bill.com,CA,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M
829,Data Scientist in Artificial Intelligence Early Career,$49K-$85K (Glassdoor est.),*Organization and Job ID** Job ID: Directorate: National Security Directorate Division: Computing ...,3.8,Pacific Northwest National Laboratory 3.8,Richland- WA,Richland- WA,1001 - 5000,1965,Government,Energy,Oil- Gas- Energy & Utilities,$500 million to $1 billion (USD),Oak Ridge National Laboratory- National Renewable Energy Lab- Los Alamos National Laboratory,0,0,49,85,67.0,Pacific Northwest National Laboratory,WA,56,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,data scientist,na,M
830,Consultant - Analytics Consulting,$54K-$71K (Glassdoor est.),Q4 - AINA - Sr RPA Developer (5A) - AA - Hub 03/27/2020 Job Description Infosys is seeking a Sr RP...,3.0,Infosys 3.0,Hartford- CT,Bengaluru- India,10000+,1981,Company - Public,IT Services,Information Technology,$10+ billion (USD),Tata Consultancy Services- Accenture- Cognizant Technology Solutions,0,0,54,71,62.5,Infosys,CT,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data analitics,na,na
831,Scientist - CVRM Metabolism - in vivo pharmacology,$61K-$123K (Glassdoor est.),AstraZeneca has an opportunity for a Scientist position within the Bioscience Metabolism group of th...,3.9,AstraZeneca 3.9,Gaithersburg- MD,Cambridge- United Kingdom,10000+,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),Roche- GlaxoSmithKline- Novartis,0,0,61,123,92.0,AstraZeneca,MD,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
832,Data Analyst,$47K-$85K (Glassdoor est.),The Data Analyst is responsible for maintaining the integrity of the MMIS/ERP system(s) and other ap...,3.6,AXION Healthcare Solutions 3.6,New York- NY,New York- NY,1 - 50,1980,Company - Private,Health Care Services & Hospitals,Health Care,$10 to $25 million (USD),The Execu|Search Group- Prime Staffing,0,0,47,85,66.0,AXION Healthcare Solutions,NY,41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
836,Data Engineer,$65K-$124K (Glassdoor est.),Title: Data Engineer Location: Orange County- CA Alignment Healthcare is a data and technology dri...,3.5,Alignment Healthcare 3.5,Orange- CA,Orange- CA,501 - 1000,2013,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1,0,0,65,124,94.5,Alignment Healthcare,CA,8,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,na,M
837,Data Scientist,$87K-$141K (Glassdoor est.),We’re looking for a data scientist to drive our data science and analytics group forward! You’ll be ...,3.6,TRANZACT 3.6,Fort Lee- NJ,Fort Lee- NJ,1001 - 5000,1989,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,-1,0,0,87,141,114.0,TRANZACT,NJ,32,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,data scientist,na,na
838,Data Scientist,$56K-$95K (Glassdoor est.),ExecOnline is a fast-growing- venture-backed ed-tech firm reinventing how the world's greatest compa...,4.2,ExecOnline 4.2,New York- NY,New York- NY,51 - 200,2012,Company - Private,Education Training Services,Education,Unknown / Non-Applicable,Harvard Business School- Coursera- edX,0,0,56,95,75.5,ExecOnline,NY,9,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,data scientist,na,na
839,Data Scientist,$71K-$121K (Glassdoor est.),JOB SUMMARY Responsible for scoping- developing- modeling- implementing- and delivering robust data...,3.5,Charter Spectrum 3.5,Maryland Heights- MO,North Salt Lake- UT,1 - 50,-1,School / School District,K-12 Education,Education,$5 to $10 million (USD),-1,0,0,71,121,96.0,Charter Spectrum,MO,-1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,data scientist,na,P
840,Machine Learning Engineer,$62K-$112K (Glassdoor est.),Who Are We? QinetiQ Inc. is an innovative C5ISR Systems and Technology leader. Our company is built...,4.0,Mteq 4.0,Fort Belvoir- VA,Lorton- VA,501 - 1000,1954,Company - Public,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),Harris- Fibertek,0,0,62,112,87.0,Mteq,VA,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,machine learning engineer,na,na
841,Data Scientist,$64K-$108K (Glassdoor est.),Job Description: Brillient is seeking an experienced Data Scientist to join our team supporting a f...,3.7,Brillient 3.7,Silver Spring- MD,Reston- VA,201 - 500,2006,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),-1,0,0,64,108,86.0,Brillient,MD,15,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,data scientist,na,M
845,Senior Data Scientist,$89K-$144K (Glassdoor est.),Entefy’s Senior Data Scientist is a highly visible position both internally and externally. Join the...,4.4,Entefy 4.4,Palo Alto- CA,Palo Alto- CA,1 - 50,2012,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1,0,0,89,144,116.5,Entefy,CA,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M
848,Senior Scientist (Neuroscience),$109K-$200K (Glassdoor est.),Sunovion Pharmaceuticals is looking for a Senior Scientist in Neuroscience to join our Discovery Sci...,3.5,Sunovion 3.5,Marlborough- MA,Marlborough- MA,1001 - 5000,2010,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $2 billion (USD),Shire- GlaxoSmithKline- Allergan,0,0,109,200,154.5,Sunovion,MA,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,P
851,Marketing Data Analyst,$35K-$62K (Glassdoor est.),Under direct supervision of the Director of Database Marketing- the Marketing Data Analyst will work...,3.6,San Manuel Casino 3.6,Highland- CA,Highland- CA,1001 - 5000,1986,Company - Private,Gambling,Arts- Entertainment & Recreation,$100 to $500 million (USD),-1,0,0,35,62,48.5,San Manuel Casino,CA,35,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,analyst,na,M
852,Machine Learning Engineer - Regulatory,$61K-$113K (Glassdoor est.),Job Description What We Do We develop and operate trade surveillance technologies across large an...,3.7,Cboe Global Markets 3.7,Lenexa- KS,Chicago- IL,501 - 1000,1973,Company - Public,Stock Exchanges,Finance,$500 million to $1 billion (USD),-1,0,0,61,113,87.0,Cboe Global Markets,KS,48,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,machine learning engineer,na,na
853,Data Engineer,$55K-$105K (Glassdoor est.),Who is Trace3? Trace3 is a leading Transformative IT Authority- providing unique technology solutio...,3.4,Trace3 3.4,Houston- TX,Irvine- CA,501 - 1000,2002,Company - Private,IT Services,Information Technology,$1 to $2 billion (USD),World Wide Technology- Presidio- Optiv,0,0,55,105,80.0,Trace3,TX,19,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,na,na
854,Medical Laboratory Scientist,$18-$25 Per Hour(Glassdoor est.),Description Medical Laboratory Scientist - Texas Health Huguley- operated as joint venture between T...,4.0,Texas Health Huguley Hospital 4.0,Burleson- TX,Arlington- TX,1001 - 5000,1977,Hospital,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD),-1,1,0,37,52,44.5,Texas Health Huguley Hospital,TX,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
855,Principal Data Scientist,$135K-$211K (Glassdoor est.),At Northrop Grumman we develop cutting-edge technology that preserves freedom and advances human dis...,3.7,Northrop Grumman 3.7,San Jose- CA,Falls Church- VA,10000+,1939,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),-1,0,0,135,211,173.0,Northrop Grumman,CA,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M
